,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_month_num,arrival_date,total_nights,total_guests,has_children,has_agent,has_company,adr_per_person,lead_time_band,stay_length_band,guest_mix
520,Resort Hotel,0,28,2015,July,29,18,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,98.02,0,1,Check-Out,2015-07-23,7,2015-07-18,5,2.0,0,1,0,49.01,8-30 days,4-7 nights,couple
521,Resort Hotel,0,106,2015,July,29,18,2,3,2,1.0,1,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0.0,0.0,0,Transient,126.0,0,2,Check-Out,2015-07-23,7,2015-07-18,5,4.0,1,0,0,31.5,91-180 days,4-7 nights,family
522,Resort Hotel,0,1,2015,July,29,18,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,173.0,0,1,Check-Out,2015-07-19,7,2015-07-18,1,2.0,0,0,0,86.5,0-7 days,0-1 nights,couple
523,Resort Hotel,0,0,2015,July,29,18,0,1,2,2.0,0,FB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0.0,0.0,0,Transient,249.0,0,0,Check-Out,2015-07-19,7,2015-07-18,1,4.0,1,0,0,62.25,0-7 days,0-1 nights,family
524,Resort Hotel,0,4,2015,July,29,18,1,1,1,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,186.5,0,0,Check-Out,2015-07-20,7,2015-07-18,2,3.0,1,1,0,62.166666666666664,0-7 days,2-3 nights,family
525,Resort Hotel,0,3,2015,July,29,18,2,1,1,0.0,0,BB,CN,Direct,Direct,0,0,0,D,E,0,No Deposit,0.0,0.0,0,Transient,95.0,0,1,Check-Out,2015-07-21,7,2015-07-18,3,1.0,0,0,0,95.0,0-7 days,2-3 nights,solo
526,Resort Hotel,0,73,2015,July,29,18,2,5,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,241.5,0,2,Check-Out,2015-07-25,7,2015-07-18,7,3.0,1,0,0,80.5,31-90 days,4-7 nights,family
527,Resort Hotel,0,44,2015,July,29,18,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,177.0,1,0,Check-Out,2015-07-25,7,2015-07-18,7,2.0,0,1,0,88.5,31-90 days,4-7 nights,couple
528,Resort Hotel,0,95,2015,July,29,18,2,5,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,0.0,0,Transient,153.73,1,0,Check-Out,2015-07-25,7,2015-07-18,7,2.0,0,1,0,76.865,91-180 days,4-7 nights,couple
529,Resort Hotel,0,94,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0.0,0,Transient,115.0,0,1,Check-Out,2015-07-25,7,2015-07-18,7,2.0,0,1,0,57.5,91-180 days,4-7 nights,couple
530,Resort Hotel,1,40,2015,July,29,18,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196.0,0.0,0,Transient,127.03,0,2,Canceled,2015-06-24,7,2015-07-18,7,2.0,0,1,0,63.515,31-90 days,4-7 nights,couple
531,Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,128.25,0,1,Check-Out,2015-07-25,7,2015-07-18,7,2.0,0,0,0,64.125,31-90 days,4-7 nights,couple
532,Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,128.25,0,1,Check-Out,2015-07-25,7,2015-07-18,7,2.0,0,0,0,64.125,31-90 days,4-7 nights,couple
533,Resort Hotel,0,94,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0.0,0,Transient,115.0,0,1,Check-Out,2015-07-25,7,2015-07-18,7,2.0,0,1,0,57.5,91-180 days,4-7 nights,couple
534,Resort Hotel,0,57,2015,July,29,18,2,6,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,135.0,0,1,Check-Out,2015-07-26,7,2015-07-18,8,2.0,0,1,0,67.5,31-90 days,8-14 nights,couple
535,Resort Hotel,1,60,2015,July,29,18,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,167.0,0,0,Canceled,2015-06-01,7,2015-07-18,8,2.0,0,1,0,83.5,31-90 days,8-14 nights,couple
536,Resort Hotel,0,57,2015,July,29,18,2,6,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,135.0,0,1,Check-Out,2015-07-26,7,2015-07-18,8,2.0,0,1,0,67.5,31-90 days,8-14 nights,couple
537,Resort Hotel,0,87,2015,July,29,18,4,10,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,124.5,0,0,Check-Out,2015-08-01,7,2015-07-18,14,2.0,0,1,0,62.25,31-90 days,8-14 nights,couple
538,Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,98.0,0,0,Check-Out,2015-07-20,7,2015-07-19,1,2.0,0,0,0,49.0,0-7 days,0-1 nights,couple
539,Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Group,98.0,1,0,Check-Out,2015-07-20,7,2015-07-19,1,2.0,0,1,0,49.0,0-7 days,0-1 nights,couple
540,Resort Hotel,0,6,2015,July,30,19,1,0,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,135.0,0,0,Check-Out,2015-07-20,7,2015-07-19,1,2.0,0,1,0,67.5,0-7 days,0-1 nights,couple
541,Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0.0,240.0,0,Group,88.2,0,0,Check-Out,2015-07-20,7,2015-07-19,1,2.0,0,0,1,44.1,0-7 days,0-1 nights,couple
542,Resort Hotel,0,19,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,1,1,Check-Out,2015-07-20,7,2015-07-19,1,2.0,0,1,0,60.3,8-30 days,0-1 nights,couple
543,Resort Hotel,0,4,2015,July,30,19,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,154.5,1,2,Check-Out,2015-07-21,7,2015-07-19,2,2.0,0,1,0,77.25,0-7 days,2-3 nights,couple
544,Resort Hotel,1,59,2015,July,30,19,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,145.0,0,0,Canceled,2015-05-23,7,2015-07-19,3,2.0,0,1,0,72.5,31-90 days,2-3 nights,couple
545,Resort Hotel,0,44,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,92.0,0,0,Check-Out,2015-07-23,7,2015-07-19,4,2.0,0,0,0,46.0,31-90 days,4-7 nights,couple
546,Resort Hotel,1,37,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,154.0,0,0,Canceled,2015-06-29,7,2015-07-19,4,2.0,0,1,0,77.0,31-90 days,4-7 nights,couple
547,Resort Hotel,0,66,2015,July,30,19,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,115.0,0,1,Check-Out,2015-07-24,7,2015-07-19,5,2.0,0,0,0,57.5,31-90 days,4-7 nights,couple
548,Resort Hotel,1,38,2015,July,30,19,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,0.0,0,Transient,110.53,0,0,Canceled,2015-06-19,7,2015-07-19,6,1.0,0,1,0,110.53,31-90 days,4-7 nights,solo
549,Resort Hotel,1,62,2015,July,30,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,261.0,0.0,0,Transient,158.5,0,1,Canceled,2015-06-17,7,2015-07-19,7,2.0,0,1,0,79.25,31-90 days,4-7 nights,couple
550,Resort Hotel,0,41,2015,July,30,19,2,5,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,0.0,0,Transient,131.37,0,1,Check-Out,2015-07-26,7,2015-07-19,7,4.0,1,1,0,32.8425,31-90 days,4-7 nights,family
551,Resort Hotel,1,60,2015,July,30,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,117.71,0,0,Canceled,2015-05-27,7,2015-07-19,7,2.0,0,1,0,58.855,31-90 days,4-7 nights,couple
552,Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,0.0,0,Contract,123.0,0,1,Check-Out,2015-07-26,7,2015-07-19,7,2.0,0,1,0,61.5,91-180 days,4-7 nights,couple
553,Resort Hotel,1,62,2015,July,30,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,261.0,0.0,0,Transient,158.5,0,1,Canceled,2015-06-17,7,2015-07-19,7,2.0,0,1,0,79.25,31-90 days,4-7 nights,couple
554,Resort Hotel,0,117,2015,July,30,19,2,5,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,117.84,0,2,Check-Out,2015-07-26,7,2015-07-19,7,2.0,0,1,0,58.92,91-180 days,4-7 nights,couple
555,Resort Hotel,1,31,2015,July,30,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,154.0,0,0,Canceled,2015-06-19,7,2015-07-19,7,2.0,0,1,0,77.0,31-90 days,4-7 nights,couple
556,Resort Hotel,0,34,2015,July,30,19,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Transient,116.85,0,0,Check-Out,2015-07-26,7,2015-07-19,7,2.0,0,1,0,58.425,31-90 days,4-7 nights,couple
557,Resort Hotel,0,47,2015,July,30,19,2,4,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,129.16,0,1,Check-Out,2015-07-25,7,2015-07-19,6,3.0,1,1,0,43.053333333333335,31-90 days,4-7 nights,family
558,Resort Hotel,1,24,2015,July,30,19,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,214.0,0,0,Canceled,2015-06-29,7,2015-07-19,6,4.0,1,1,0,53.5,8-30 days,4-7 nights,family
559,Resort Hotel,1,104,2015,July,30,19,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,115.0,0,2,Canceled,2015-07-02,7,2015-07-19,6,2.0,0,1,0,57.5,91-180 days,4-7 nights,couple
560,Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,0.0,0,Contract,123.0,0,1,Check-Out,2015-07-26,7,2015-07-19,7,2.0,0,1,0,61.5,91-180 days,4-7 nights,couple
561,Resort Hotel,0,32,2015,July,30,19,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-26,7,2015-07-19,7,2.0,0,1,0,61.5,31-90 days,4-7 nights,couple
562,Resort Hotel,1,47,2015,July,30,19,3,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,195.0,0,0,Canceled,2015-07-14,7,2015-07-19,8,4.0,1,1,0,48.75,31-90 days,8-14 nights,family
563,Resort Hotel,0,29,2015,July,30,19,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142.0,0.0,0,Contract,135.2,0,0,Check-Out,2015-07-29,7,2015-07-19,10,2.0,0,1,0,67.6,8-30 days,8-14 nights,couple
564,Resort Hotel,0,30,2015,July,30,19,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Transient,123.0,0,2,Check-Out,2015-08-02,7,2015-07-19,14,2.0,0,1,0,61.5,8-30 days,8-14 nights,couple
565,Resort Hotel,0,123,2015,July,30,19,2,4,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,0.0,0,Transient,130.5,0,1,Check-Out,2015-07-25,7,2015-07-19,6,3.0,1,1,0,43.5,91-180 days,4-7 nights,family
566,Resort Hotel,0,14,2015,July,30,20,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,104.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-21,7,2015-07-20,1,1.0,0,1,0,123.0,8-30 days,0-1 nights,solo
567,Resort Hotel,1,118,2015,July,30,20,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,179.1,0,2,Canceled,2015-05-13,7,2015-07-20,3,4.0,1,1,0,44.775,91-180 days,2-3 nights,family
568,Resort Hotel,0,0,2015,July,30,20,0,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,5.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-07-20,7,2015-07-20,0,1.0,0,1,0,0.0,0-7 days,0-1 nights,solo
569,Resort Hotel,0,0,2015,July,30,20,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,241.0,0.0,0,Transient,0.0,0,1,Check-Out,2015-07-20,7,2015-07-20,0,2.0,0,1,0,0.0,0-7 days,0-1 nights,couple
570,Resort Hotel,0,79,2015,July,30,20,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,115.0,0,3,Check-Out,2015-07-24,7,2015-07-20,4,3.0,1,1,0,38.333333333333336,31-90 days,4-7 nights,family
571,Resort Hotel,0,63,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,115.0,0,0,Check-Out,2015-07-24,7,2015-07-20,4,2.0,0,1,0,57.5,31-90 days,4-7 nights,couple
572,Resort Hotel,0,68,2015,July,30,20,1,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,C,3,No Deposit,240.0,0.0,0,Transient,103.5,1,2,Check-Out,2015-07-24,7,2015-07-20,4,2.0,0,1,0,51.75,31-90 days,4-7 nights,couple
573,Resort Hotel,0,96,2015,July,30,20,1,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,157.0,1,0,Check-Out,2015-07-24,7,2015-07-20,4,2.0,0,1,0,78.5,91-180 days,4-7 nights,couple
574,Resort Hotel,1,41,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,135.0,0,1,Canceled,2015-06-15,7,2015-07-20,4,2.0,0,1,0,67.5,31-90 days,4-7 nights,couple
575,Resort Hotel,0,46,2015,July,30,20,1,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0.0,0,Transient,111.65,0,0,Check-Out,2015-07-24,7,2015-07-20,4,2.0,0,1,0,55.825,31-90 days,4-7 nights,couple
576,Resort Hotel,1,41,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,135.0,0,1,Canceled,2015-06-15,7,2015-07-20,4,2.0,0,1,0,67.5,31-90 days,4-7 nights,couple
577,Resort Hotel,1,60,2015,July,30,20,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,195.0,0,0,Canceled,2015-06-17,7,2015-07-20,5,4.0,1,1,0,48.75,31-90 days,4-7 nights,family
578,Resort Hotel,0,41,2015,July,30,20,1,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0.0,0,Transient,104.0,0,0,Check-Out,2015-07-25,7,2015-07-20,5,2.0,0,1,0,52.0,31-90 days,4-7 nights,couple
579,Resort Hotel,1,69,2015,July,30,20,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,135.0,0,0,Canceled,2015-06-08,7,2015-07-20,5,2.0,0,1,0,67.5,31-90 days,4-7 nights,couple
580,Resort Hotel,1,41,2015,July,30,20,1,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,214.0,0,1,Canceled,2015-06-22,7,2015-07-20,6,4.0,1,1,0,53.5,31-90 days,4-7 nights,family
581,Resort Hotel,0,52,2015,July,30,20,1,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0.0,0,Transient,133.17,0,0,Check-Out,2015-07-26,7,2015-07-20,6,2.0,0,1,0,66.585,31-90 days,4-7 nights,couple
582,Resort Hotel,1,41,2015,July,30,20,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,141.33,0,1,Canceled,2015-06-22,7,2015-07-20,6,2.0,0,1,0,70.665,31-90 days,4-7 nights,couple
583,Resort Hotel,0,89,2015,July,30,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0.0,0,Transient,121.01,0,1,Check-Out,2015-07-27,7,2015-07-20,7,2.0,0,1,0,60.505,31-90 days,4-7 nights,couple
584,Resort Hotel,1,28,2015,July,30,20,2,5,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0.0,0,Transient,240.64,0,0,Canceled,2015-07-20,7,2015-07-20,7,3.0,1,0,0,80.21333333333332,8-30 days,4-7 nights,family
585,Resort Hotel,0,65,2015,July,30,20,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105.0,0.0,0,Transient,167.5,0,0,Check-Out,2015-07-27,7,2015-07-20,7,4.0,1,1,0,41.875,31-90 days,4-7 nights,family
586,Resort Hotel,0,82,2015,July,30,20,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,152.43,0,3,Check-Out,2015-07-27,7,2015-07-20,7,3.0,1,1,0,50.81,31-90 days,4-7 nights,family
587,Resort Hotel,0,42,2015,July,30,20,2,5,2,0.0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0.0,0,Transient,148.34,0,0,Check-Out,2015-07-27,7,2015-07-20,7,2.0,0,1,0,74.17,31-90 days,4-7 nights,couple
588,Resort Hotel,0,62,2015,July,30,20,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,167.0,0,1,Check-Out,2015-07-27,7,2015-07-20,7,2.0,0,1,0,83.5,31-90 days,4-7 nights,couple
589,Resort Hotel,1,86,2015,July,30,20,2,5,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,0.0,0,Transient,172.93,0,1,Canceled,2015-05-11,7,2015-07-20,7,3.0,1,1,0,57.64333333333334,31-90 days,4-7 nights,family
590,Resort Hotel,1,118,2015,July,30,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,179.1,0,1,Canceled,2015-04-23,7,2015-07-20,7,2.0,0,1,0,89.55,91-180 days,4-7 nights,couple
591,Resort Hotel,0,28,2015,July,30,20,2,5,2,1.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,15.0,0.0,0,Transient,192.5,0,1,Check-Out,2015-07-27,7,2015-07-20,7,3.0,1,1,0,64.16666666666667,8-30 days,4-7 nights,family
592,Resort Hotel,1,52,2015,July,30,20,3,6,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,0.0,0,Transient,92.0,0,0,Canceled,2015-06-02,7,2015-07-20,9,2.0,0,1,0,46.0,31-90 days,8-14 nights,couple
593,Resort Hotel,1,49,2015,July,30,20,3,6,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0.0,0,Transient,111.2,0,0,Canceled,2015-06-01,7,2015-07-20,9,2.0,0,1,0,55.6,31-90 days,8-14 nights,couple
594,Resort Hotel,0,39,2015,July,30,20,3,7,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,142.0,0.0,0,Transient,141.6,0,1,Check-Out,2015-07-30,7,2015-07-20,10,3.0,1,1,0,47.199999999999996,31-90 days,8-14 nights,family
595,Resort Hotel,0,39,2015,July,30,20,3,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,0.0,0,Transient,141.6,0,1,Check-Out,2015-07-30,7,2015-07-20,10,2.0,0,1,0,70.8,31-90 days,8-14 nights,couple
596,Resort Hotel,0,39,2015,July,30,20,3,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,0.0,0,Transient,141.6,0,1,Check-Out,2015-07-30,7,2015-07-20,10,2.0,0,1,0,70.8,31-90 days,8-14 nights,couple
597,Resort Hotel,1,7,2015,July,30,20,3,8,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,200.0,0,0,Canceled,2015-07-14,7,2015-07-20,11,2.0,0,1,0,100.0,0-7 days,8-14 nights,couple
598,Resort Hotel,1,7,2015,July,30,20,3,8,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,200.0,0,0,Canceled,2015-07-14,7,2015-07-20,11,2.0,0,1,0,100.0,0-7 days,8-14 nights,couple
599,Resort Hotel,1,42,2015,July,30,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,157.0,0,0,Canceled,2015-07-08,7,2015-07-21,2,2.0,0,1,0,78.5,31-90 days,2-3 nights,couple
600,Resort Hotel,0,5,2015,July,30,21,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0.0,154.0,0,Transient,99.5,0,0,Check-Out,2015-07-23,7,2015-07-21,2,1.0,0,0,1,99.5,0-7 days,2-3 nights,solo
601,Resort Hotel,1,81,2015,July,30,21,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,115.0,0,2,Canceled,2015-06-01,7,2015-07-21,3,2.0,0,1,0,57.5,31-90 days,2-3 nights,couple
602,Resort Hotel,1,63,2015,July,30,21,0,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,195.0,0,0,Canceled,2015-06-19,7,2015-07-21,4,4.0,1,1,0,48.75,31-90 days,4-7 nights,family
603,Resort Hotel,0,61,2015,July,30,21,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,103.5,0,0,Check-Out,2015-07-25,7,2015-07-21,4,2.0,0,1,0,51.75,31-90 days,4-7 nights,couple
604,Resort Hotel,0,8,2015,July,30,21,0,5,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,0.0,0,Transient,207.0,1,0,Check-Out,2015-07-26,7,2015-07-21,5,3.0,0,1,0,69.0,8-30 days,4-7 nights,group
605,Resort Hotel,0,89,2015,July,30,21,1,5,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0.0,0,Transient,163.33,1,1,Check-Out,2015-07-27,7,2015-07-21,6,3.0,0,1,0,54.443333333333335,31-90 days,4-7 nights,group
606,Resort Hotel,0,57,2015,July,30,21,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,151.86,0,0,Check-Out,2015-07-28,7,2015-07-21,7,2.0,0,1,0,75.93,31-90 days,4-7 nights,couple
607,Resort Hotel,0,102,2015,July,30,21,2,5,3,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient,95.57,0,1,Check-Out,2015-07-28,7,2015-07-21,7,3.0,0,1,0,31.856666666666666,91-180 days,4-7 nights,group
608,Resort Hotel,0,108,2015,July,30,21,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,112.05,0,1,Check-Out,2015-07-29,7,2015-07-21,8,2.0,0,1,0,56.025,91-180 days,8-14 nights,couple
609,Resort Hotel,0,28,2015,July,30,21,2,7,2,1.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0.0,0,Transient,160.0,0,1,Check-Out,2015-07-30,7,2015-07-21,9,3.0,1,1,0,53.333333333333336,8-30 days,8-14 nights,family
610,Resort Hotel,0,29,2015,July,30,21,2,8,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,103.18,0,1,Check-Out,2015-07-31,7,2015-07-21,10,2.0,0,1,0,51.59,8-30 days,8-14 nights,couple
611,Resort Hotel,0,0,2015,July,30,22,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0.0,0,Transient,153.0,1,0,Check-Out,2015-07-23,7,2015-07-22,1,2.0,0,0,0,76.5,0-7 days,0-1 nights,couple
612,Resort Hotel,1,96,2015,July,30,22,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,119.75,0,1,Canceled,2015-04-22,7,2015-07-22,4,2.0,0,1,0,59.875,91-180 days,4-7 nights,couple
